listing_id,date
13569604,2019-06-16
13569604,2019-06-24
13569604,2019-07-10
13569604,2019-07-16
13569604,2019-08-02
13569604,2019-08-07
13569604,2019-08-16
13569604,2019-08-22
13569604,2019-08-27
13569604,2019-09-02
13569604,2019-09-09
13569604,2019-09-19
13569604,2019-09-29
13569604,2019-10-23
13569604,2019-11-01
13569604,2019-11-05
13569604,2020-01-05
13569604,2020-01-15
13569604,2020-01-25
13569604,2020-02-02
13569604,2020-02-06
13569604,2020-02-11
13569604,2020-02-25
13569604,2020-03-09
13569604,2020-08-16
13569604,2021-08-22
13569604,2021-08-27
13569604,2021-08-30
13569604,2021-09-15
13569604,2021-10-03
13569604,2021-10-09
13569604,2021-10-13
13569604,2021-10-20
13569604,2021-10-25
13569604,2021-10-29
13569604,2021-11-28
13569604,2021-12-15
13586680,2016-07-15
13586680,2016-07-17
13586680,2016-07-26
13586680,2016-07-31
13586680,2016-08-13
13586680,2016-08-19
13586680,2016-08-21
13586680,2016-08-31
13586680,2016-09-07
13586680,2016-09-13
13586680,2016-09-20
13586680,2016-09-23
13586680,2016-10-01
13586680,2016-10-07
13586680,2016-10-17
13586680,2016-10-26
13586680,2016-11-06
13586680,2016-11-19
13586680,2016-11-25
13586680,2016-12-04
13586680,2016-12-14
13586680,2016-12-18
13586680,2017-01-20
13586680,2017-01-23
13586680,2017-01-29
13586680,2017-02-12
13586680,2017-02-22
13586680,2017-03-08
13586680,2017-03-15
13586680,2017-03-19
13586680,2017-03-28
13586680,2017-04-01
13586680,2017-04-14
13586680,2017-04-16
13586680,2017-04-23
13586680,2017-04-27
13586680,2017-05-03
13586680,2017-05-11
13586680,2017-05-19
13586680,2017-05-22
13586680,2017-05-30
13586680,2017-06-07
13586680,2017-06-20
13586680,2017-06-26
13586680,2017-06-30
13586680,2017-07-08
13586680,2017-07-20
13586680,2017-07-22
13586680,2017-07-27
13586680,2017-07-31
13586680,2017-08-09
13586680,2017-08-12
13586680,2017-08-20
13586680,2017-09-02
13586680,2017-09-07
13586680,2017-09-18
13586680,2017-10-01
13586680,2017-10-10
13586680,2017-10-14
13586680,2017-10-21
13586680,2017-10-29
13586680,2017-11-01
13586680,2017-11-13
13586680,2017-11-19
13586680,2017-12-05
13586680,2017-12-24
13586680,2018-01-06
13586680,2018-01-16
13586680,2018-01-22
13586680,2018-01-27
13586680,2018-01-30
13586680,2018-02-04
13586680,2018-02-11
13586680,2018-02-17
13586680,2018-02-23
13586680,2018-03-03
13586680,2018-03-06
13586680,2018-03-14
13586680,2018-03-23
13586680,2018-04-01
13586680,2018-04-05
13586680,2018-04-11
13586680,2018-04-16
13586680,2018-04-23
13586680,2018-05-01
13586680,2018-05-04
13586680,2018-05-15
13586680,2018-05-20
13586680,2018-05-23
13586680,2018-05-27
13586680,2018-06-03
13586680,2018-06-11
13586680,2018-06-14
13586680,2018-06-17
13586680,2018-06-21
13586680,2018-06-24
13586680,2018-07-14
13586680,2018-08-12
13586680,2018-08-28
13586680,2018-09-04
13586680,2018-09-07
13586680,2018-09-09
13586680,2018-09-17
13586680,2018-09-23
13586680,2018-09-30
13586680,2018-10-08
13586680,2018-10-19
13586680,2018-10-28
13586680,2018-10-30
13586680,2018-11-03
13586680,2018-11-14
13586680,2018-11-24
13586680,2018-11-29
13586680,2018-12-04
13586680,2018-12-09
13586680,2018-12-14
13586680,2018-12-30
13586680,2019-01-05
13586680,2019-01-09
13586680,2019-02-08
13586680,2019-02-12
13586680,2019-02-17
13586680,2019-02-23
13586680,2019-03-05
13586680,2019-03-22
13586680,2019-03-30
13586680,2019-04-04
13586680,2019-04-08
13586680,2019-04-14
13586680,2019-04-21
13586680,2019-04-25
13586680,2019-04-27
13586680,2019-05-04
13586680,2019-05-12
13586680,2019-05-18
13586680,2019-05-24
13586680,2019-06-01
13586680,2019-06-07
13586680,2019-06-13
13586680,2019-06-17
13586680,2019-06-22
13586680,2019-07-07
13586680,2019-08-04
13586680,2019-08-10
13586680,2019-08-24
13586680,2019-09-01
13586680,2019-09-08
13586680,2019-10-05
13586680,2019-10-09
13586680,2019-10-14
13586680,2019-10-23
13586680,2019-10-29
13586680,2019-11-09
13586680,2019-11-17
13586680,2019-11-21
13586680,2019-11-29
13586680,2019-12-07
13586680,2019-12-15
13586680,2019-12-28
13586680,2020-01-06
13586680,2020-01-12
13586680,2020-01-26
13586680,2020-02-03
13586680,2020-02-20
13586680,2020-02-25
13586680,2020-03-01
13586680,2020-03-08
13586680,2020-07-08
13586680,2020-07-19
13586680,2020-07-24
13586680,2020-08-01
13586680,2020-08-06
13586680,2020-08-22
13586680,2020-08-31
13586680,2020-09-03
13586680,2020-09-11
13586680,2020-09-19
13586680,2020-09-25
13586680,2020-10-17
13586680,2020-11-29
13586680,2021-01-02
13586680,2021-01-29
13586680,2021-02-20
13586680,2021-03-31
13586680,2021-05-05
13586680,2021-05-17
13586680,2021-05-24
13586680,2021-06-05
13586680,2021-06-20
13586680,2021-06-25
13586680,2021-07-04
13586680,2021-07-12
13586680,2021-07-28
13586680,2021-08-08
13586680,2021-08-17
13586680,2021-08-20
13586680,2021-08-22
13586680,2021-08-29
13586680,2021-09-11
13586680,2021-09-19
13586680,2021-09-26
13586680,2021-10-05
13586680,2021-10-11
13586680,2021-10-23
13586680,2021-10-31
13586680,2021-11-08
13586680,2021-11-20
13586680,2021-11-27
13586680,2021-12-06
13586680,2021-12-20
13611084,2016-07-14
13611084,2016-07-24
13611084,2016-08-29
13611084,2016-09-02
13611084,2016-09-25
13611084,2016-11-20
13611084,2016-11-27
13611084,2017-03-25
13611084,2017-04-20
13611084,2017-05-16
13611084,2017-05-24
13611084,2017-06-02
13611084,2017-06-10
13611084,2017-06-24
13611084,2017-10-26
13611084,2017-12-10
13611084,2018-04-01
13611084,2018-04-09
13611084,2018-05-01
13611084,2018-05-07
13611084,2018-05-16
13611084,2018-06-06
13611084,2018-06-30
13611084,2018-07-20
13611084,2018-08-05
13611084,2018-09-07
13611084,2018-09-19
13611084,2018-10-21
13611084,2018-10-28
13611084,2018-11-02
13611084,2018-11-13
13611084,2019-02-11
13611084,2019-03-03
13611084,2019-04-10
13611084,2019-05-26
13611084,2019-06-07
13611084,2019-06-21
13611084,2019-07-22
13611084,2019-10-19
13611084,2019-12-31
13611084,2020-05-31
13611084,2020-08-23
13611084,2020-09-20
13611084,2020-10-25
13611084,2021-07-29
13611084,2021-08-11
13611084,2021-09-01
13611084,2021-10-11
13611084,2021-10-25
13611882,2016-08-07
13611882,2016-08-20
13611882,2018-08-17
13612852,2016-08-01
13612852,2016-08-30
13612852,2016-09-30
13612852,2017-08-03
13612852,2017-08-10
13612852,2017-08-22
13612852,2018-08-09
13612852,2018-09-02
13612852,2018-09-24
13612852,2019-09-24
13612852,2021-08-02
13612852,2021-08-13
13618565,2016-08-08
13618565,2016-09-01
13618565,2016-09-11
13618565,2016-09-28
13618565,2016-10-12
13618565,2016-10-22
13618565,2016-10-31
13618565,2016-12-31
13618565,2017-04-14
13618565,2017-05-04
13618565,2017-05-25
13618565,2017-06-28
13618565,2017-07-08
13618565,2017-07-15
13618565,2017-08-08
13618565,2017-09-12
13618565,2017-10-14
13618565,2017-10-31
13618565,2018-03-19
13618565,2018-04-06
13618565,2018-04-19
13618565,2018-04-22
13618565,2018-04-27
13618565,2018-05-21
13618565,2018-05-30
13618565,2018-07-14
13618565,2018-07-18
13618565,2018-10-04
13618565,2018-10-20
13618565,2018-12-24
13618565,2019-01-16
13618565,2019-04-13
13618565,2019-05-04
13618565,2019-06-23
13618565,2019-07-26
13618565,2019-08-10
13618565,2019-08-30
13618565,2019-09-02
13618565,2019-09-08
13618565,2019-09-15
13618565,2019-09-19
13618565,2019-09-26
13618565,2019-10-08
13618565,2019-10-23
13618565,2019-12-26
13618565,2020-06-07
13618565,2021-01-02
13618565,2021-01-08
13618565,2021-06-07
13618565,2021-09-05
13618565,2021-10-06
13618565,2021-10-09
13618565,2021-10-26
13618565,2021-11-03
13618565,2021-11-16
13633156,2016-09-09
13680025,2016-07-01
13680025,2016-08-07
13680025,2016-08-15
13680025,2016-08-20
13680025,2017-09-09
13688037,2016-07-17
13688037,2016-09-25
13688037,2020-08-20
13742710,2016-08-10
13742710,2017-06-22
13742710,2018-08-16
13743784,2016-08-22
13743784,2017-05-01
13743784,2017-07-04
13743784,2017-10-08
13743784,2017-11-02
13743784,2017-11-26
13743784,2018-11-03
13743784,2018-11-14
13743784,2018-12-08
13743784,2019-02-24
13743784,2019-05-06
13743784,2019-09-08
13743784,2019-11-24
13743784,2019-12-09
13743784,2020-05-17
13743784,2020-11-16
13743784,2021-09-26
13743784,2021-11-14
13743784,2021-11-21
13743784,2021-11-29
13762719,2016-07-29
13762719,2016-08-02
13762719,2016-08-12
13762719,2016-09-03
13762719,2016-09-09
13762719,2016-10-20
13762719,2017-05-06
13762719,2017-05-15
13762719,2017-05-29
13762719,2017-06-04
13762719,2017-06-24
13762719,2017-07-09
13762719,2017-07-19
13762719,2017-07-24
13762719,2017-08-01
13762719,2017-08-06
13762719,2017-08-13
13762719,2017-08-19
13762719,2017-08-23
13762719,2017-08-29
13762719,2017-09-08
13762719,2017-09-21
13762719,2017-09-26
13762719,2018-03-23
13762719,2018-04-06
13762719,2018-04-21
13762719,2018-04-27
13762719,2018-05-12
13762719,2018-05-20
13762719,2018-05-27
13762719,2018-06-05
13762719,2018-07-06
13762719,2018-07-11
13762719,2018-07-21
13762719,2018-08-20
13762719,2018-08-30
13762719,2018-09-16
13762719,2018-09-30
13762719,2019-04-09
13762719,2019-04-22
13762719,2019-05-05
13762719,2019-05-28
13762719,2019-06-10
13762719,2019-06-23
13762719,2019-06-29
13762719,2019-07-14
13762719,2019-07-23
13762719,2019-07-31
13762719,2019-08-04
13762719,2019-08-14
13762719,2019-08-19
13762719,2019-09-06
13789726,2016-07-22
13789726,2016-08-08
13789726,2016-08-21
13789726,2016-08-29
13789726,2019-12-30
13805765,2016-08-25
13805765,2017-07-30
13805765,2017-09-30
13805765,2018-08-06
13805765,2019-08-10
13805765,2019-09-01
13805765,2021-01-03
13807430,2016-07-22
13807430,2016-10-15
13807430,2018-08-18
13810843,2018-01-02
13810843,2018-06-05
13810843,2019-05-07
13810843,2019-07-28
13810843,2019-11-04
13826184,2016-08-04
13826184,2016-09-11
13826184,2016-09-30
13826184,2016-10-07
13826184,2017-04-15
13826184,2017-06-04
13826184,2017-07-07
13826184,2017-10-11
13826184,2017-11-03
13826184,2017-12-05
13826184,2018-01-01
13826184,2018-03-12
13826184,2018-03-17
13826184,2018-04-05
13826184,2018-04-22
13826184,2018-05-19
13826184,2018-06-16
13826184,2018-07-06
13826184,2018-07-16
13826184,2018-07-24
13826184,2018-08-02
13826184,2018-08-13
13826184,2018-08-21
13826184,2018-09-04
13826184,2018-12-10
13826184,2019-01-24
13826184,2019-03-24
13826184,2019-03-28
13826184,2019-03-30
13826184,2019-04-07
13826184,2019-04-25
13826184,2019-04-29
13826184,2019-05-10
13826184,2019-05-24
13826184,2019-05-27
13826184,2019-07-28
13826184,2019-08-06
13826184,2019-08-16
13826184,2019-09-11
13826184,2019-11-13
13826184,2019-11-29
13826184,2019-12-07
13826184,2019-12-10
13826488,2019-03-17
13827637,2016-07-11
13827637,2016-07-17
13827637,2016-07-21
13827637,2016-08-11
13827637,2016-08-12
13827637,2016-08-30
13827637,2016-09-06
13827637,2016-09-27
13827637,2016-10-02
13827637,2016-10-29
13827637,2016-11-06
13827637,2016-11-20
13827637,2016-11-21
13827637,2016-11-25
13827637,2016-12-07
13827637,2016-12-09
13827637,2016-12-12
13827637,2016-12-14
13827637,2016-12-18
13827637,2016-12-19
13827637,2016-12-27
13827637,2016-12-28
13827637,2017-01-08
13827637,2017-01-11
13827637,2017-01-18
13827637,2017-01-22
13827637,2017-03-23
13827637,2017-03-31
13827637,2017-04-02
13827637,2017-04-09
13827637,2017-04-27
13827637,2017-04-29
13827637,2017-05-03
13827637,2017-05-05
13827637,2017-05-09
13827637,2017-05-15
13827637,2017-05-16
13827637,2017-05-18
13827637,2017-05-25
13827637,2017-06-06
13827637,2017-06-09
13827637,2017-06-14
13827637,2017-06-16
13827637,2017-06-23
13827637,2017-06-24
13827637,2017-07-07
13827637,2017-07-10
13827637,2017-07-12
13827637,2017-07-20
13827637,2017-07-25
13827637,2017-07-27
13827637,2017-07-30
13827637,2017-08-12
13827637,2017-08-13
13827637,2017-08-20
13827637,2017-08-24
13827637,2017-09-02
13827637,2017-09-04
13827637,2017-09-08
13827637,2017-09-09
13827637,2017-10-02
13827637,2017-10-05
13827637,2017-10-06
13827637,2017-10-09
13827637,2017-10-10
13827637,2017-10-24
13827637,2017-10-31
13827637,2017-11-07
13827637,2017-11-09
13827637,2017-11-23
13827637,2017-11-25
13827637,2017-11-30
13827637,2017-12-09
13827637,2017-12-16
13827637,2017-12-19
13827637,2018-01-04
13827637,2018-01-07
13827637,2018-01-08
13827637,2018-01-14
13827637,2018-01-19
13827637,2018-01-24
13827637,2018-01-28
13827637,2018-01-31
13827637,2018-02-04
13827637,2018-02-07
13827637,2018-02-09
13827637,2018-02-14
13827637,2018-02-18
13827637,2018-02-19
13827637,2018-02-25
13827637,2018-02-26
13827637,2018-03-02
13827637,2018-03-14
13827637,2018-03-18
13827637,2018-03-21
13827637,2018-03-31
13827637,2018-04-02
13827637,2018-04-03
13827637,2018-04-04
13827637,2018-04-15
13827637,2018-04-20
13827637,2018-05-07
13827637,2018-05-13
13827637,2018-05-15
13827637,2018-05-23
13827637,2018-05-26
13827637,2018-05-27
13827637,2018-06-04
13827637,2018-06-09
13827637,2018-06-17
13827637,2018-06-19
13827637,2018-06-21
13827637,2018-06-30
13827637,2018-07-04
13827637,2018-07-11
13827637,2018-07-18
13827637,2018-07-19
13827637,2018-07-24
13827637,2018-07-31
13827637,2018-08-05
13827637,2018-08-14
13827637,2018-08-16
13827637,2018-08-18
13827637,2018-08-21
13827637,2018-09-09
13827637,2018-09-14
13827637,2018-09-15
13827637,2018-09-18
13827637,2018-09-21
13827637,2018-09-24
13827637,2018-10-04
13827637,2018-10-07
13827637,2018-10-08
13827637,2018-10-10
13827637,2018-10-11
13827637,2018-10-18
13827637,2018-10-19
13827637,2018-10-23
13827637,2018-10-27
13827637,2018-10-29
13827637,2018-11-05
13827637,2018-11-08
13827637,2018-11-11
13827637,2018-12-04
13827637,2018-12-06
13827637,2018-12-07
13827637,2018-12-09
13827637,2018-12-11
13827637,2018-12-13
13827637,2018-12-20
13827637,2018-12-21
13827637,2019-01-04
13827637,2019-01-13
13827637,2019-01-18
13827637,2019-01-25
13827637,2019-02-13
13827637,2019-02-18
13827637,2019-03-06
13827637,2019-03-13
13827637,2019-03-24
13827637,2019-03-27
13827637,2019-04-07
13827637,2019-04-13
13827637,2019-04-20
13827637,2019-05-02
13827637,2019-05-03
13827637,2019-05-13
13827637,2019-05-17
13827637,2019-05-18
13827637,2019-05-21
13827637,2019-05-27
13827637,2019-06-03
13827637,2019-06-04
13827637,2019-06-10
13827637,2019-06-14
13827637,2019-06-18
13827637,2019-06-22
13827637,2019-06-27
13827637,2019-07-06
13827637,2019-07-07
13827637,2019-07-14
13827637,2019-07-28
13827637,2019-07-29
13827637,2019-07-30
13827637,2019-08-16
13827637,2019-08-19
13827637,2019-09-18
13827637,2019-09-19
13827637,2019-10-22
13827637,2019-11-06
13827637,2019-11-26
13827637,2019-12-21
13827637,2020-01-05
13827637,2020-01-08
13827637,2020-01-17
13827637,2020-01-18
13827637,2020-01-26
13827637,2020-02-02
13827637,2020-02-09
13827637,2020-02-11
13827637,2020-02-19
13827637,2020-02-22
13827637,2020-02-23
13827637,2020-02-25
13827637,2020-02-29
13827637,2020-03-02
13827637,2020-03-08
13827637,2020-07-05
13827637,2020-07-11
13827637,2020-07-19
13827637,2020-07-24
13827637,2020-07-26
13827637,2020-07-28
13827637,2020-07-30
13827637,2020-08-03
13827637,2020-08-31
13827637,2020-09-12
13827637,2020-09-18
13827637,2020-09-19
13827637,2020-09-20
13827637,2020-09-25
13827637,2020-09-26
13827637,2020-11-04
13827637,2020-12-06
13827637,2021-01-28
13827637,2021-02-14
13827637,2021-03-13
13827637,2021-03-22
13827637,2021-04-12
13827637,2021-05-22
13827637,2021-06-05
13827637,2021-06-14
13827637,2021-06-21
13827637,2021-07-22
13827637,2021-07-26
13827637,2021-08-29
13827637,2021-09-03
13827637,2021-09-18
13827637,2021-09-19
13827637,2021-09-23
13827637,2021-09-26
13827637,2021-10-13
13827637,2021-10-19
13827637,2021-10-25
13827637,2021-11-06
13827637,2021-11-07
13827637,2021-11-25
13827637,2021-11-30
13833878,2016-11-21
13833878,2017-04-25
13833878,2017-06-05
13833878,2018-02-03
13833878,2018-02-06
13833878,2018-02-19
13833878,2018-02-28
13833878,2018-03-26
13833878,2018-06-27
13833878,2018-08-26
13833878,2019-02-01
13833878,2019-02-02
13833878,2019-03-18
13833878,2019-03-25
13833878,2019-05-15
13833878,2019-07-21
13833878,2019-10-12
13833878,2019-11-10
13833878,2019-11-25
13833878,2019-12-07
13833878,2020-01-12
13833878,2020-02-12
13833878,2020-02-17
13833878,2020-09-05
13833878,2020-09-08
13833878,2020-09-19
13833878,2020-10-03
13833878,2020-10-10
13833878,2020-11-23
13833878,2021-01-08
13833878,2021-01-15
13833878,2021-01-22
13833878,2021-01-29
13833878,2021-02-11
13833878,2021-03-19
13833878,2021-04-01
13833878,2021-04-19
13833878,2021-04-30
13875747,2017-04-22
13875747,2017-08-26
13896436,2016-07-11
13896436,2016-07-24
13896436,2016-07-24
13896436,2016-07-27
13896436,2016-08-01
13896436,2016-08-08
13896436,2016-08-19
13896436,2016-08-29
13896436,2016-09-04
13896436,2016-09-08
13896436,2016-09-17
13896436,2016-09-24
13896436,2016-09-26
13896436,2016-10-08
13896436,2016-10-28
13896436,2016-12-02
13896436,2016-12-15
13896436,2016-12-18
13896436,2016-12-27
13896436,2017-01-02
13896436,2017-01-05
13896436,2017-03-01
13896436,2017-03-12
13896436,2017-03-17
13896436,2017-03-26
13896436,2017-04-03
13896436,2017-04-07
13896436,2017-04-11
13896436,2017-04-13
13896436,2017-04-22
13896436,2017-04-24
13896436,2017-04-27
13896436,2017-05-03
13896436,2017-05-06
13896436,2017-05-10
13896436,2017-05-22
13896436,2017-05-27
13896436,2017-06-15
13896436,2017-06-16
13896436,2017-06-19
13896436,2017-06-22
13896436,2017-07-13
13896436,2017-07-17
13896436,2017-07-21
13896436,2017-07-23
13896436,2017-07-25
13896436,2017-08-03
13896436,2017-08-06
13896436,2017-08-08
13896436,2017-08-10
13896436,2017-08-12
13896436,2017-08-14
13896436,2017-08-15
13896436,2017-08-18
13896436,2017-08-22
13896436,2017-08-28
13896436,2017-08-29
13896436,2017-09-01
13896436,2017-09-03
13896436,2017-09-06
13896436,2017-09-08
13896436,2017-09-16
13896436,2017-09-25
13896436,2017-09-26
13896436,2017-10-04
13896436,2017-10-12
13896436,2017-10-14
13896436,2017-10-21
13896436,2017-11-07
13896436,2017-11-10
13896436,2017-11-19
13896436,2017-12-09
13896436,2017-12-23
13896436,2017-12-28
13896436,2018-01-13
13896436,2018-02-05
13896436,2018-02-10
13896436,2018-02-19
13896436,2018-02-23
13896436,2018-02-26
13896436,2018-03-11
13896436,2018-03-12
13896436,2018-03-17
13896436,2018-03-18
13896436,2018-03-21
13896436,2018-03-27
13896436,2018-03-29
13896436,2018-04-02
13896436,2018-04-11
13896436,2018-04-14
13896436,2018-04-16
13896436,2018-04-19
13896436,2018-04-21
13896436,2018-04-28
13896436,2018-05-04
13896436,2018-05-06
13896436,2018-05-22
13896436,2018-06-05
13896436,2018-06-07
13896436,2018-06-12
13896436,2018-06-17
13896436,2018-06-18
13896436,2018-07-03
13896436,2018-07-06
13896436,2018-07-11
13896436,2018-07-17
13896436,2018-07-22
13896436,2018-08-02
13896436,2018-08-05
13896436,2018-08-08
13896436,2018-08-13
13896436,2018-08-16
13896436,2018-08-25
13896436,2018-09-03
13896436,2018-09-08
13896436,2018-09-09
13896436,2018-09-13
13896436,2018-09-14
13896436,2018-09-22
13896436,2018-09-23
13896436,2018-09-24
13896436,2018-09-25
13896436,2018-09-30
13896436,2018-10-13
13896436,2018-10-17
13896436,2018-10-19
13896436,2018-11-02
13896436,2018-11-05
13896436,2018-11-09
13896436,2018-11-24
13896436,2018-11-27
13896436,2018-12-06
13896436,2018-12-16
13896436,2018-12-26
13896436,2018-12-31
13896436,2019-01-04
13896436,2019-01-20
13896436,2019-01-28
13896436,2019-02-10
13896436,2019-02-16
13896436,2019-03-04
13896436,2019-03-12
13896436,2019-03-15
13896436,2019-03-17
13896436,2019-04-02
13896436,2019-04-05
13896436,2019-04-08
13896436,2019-04-10
13896436,2019-04-15
13896436,2019-04-19
13896436,2019-04-22
13896436,2019-04-26
13896436,2019-05-03
13896436,2019-05-05
13896436,2019-05-09
13896436,2019-05-20
13896436,2019-05-28
13896436,2019-06-01
13896436,2019-06-05
13896436,2019-06-09
13896436,2019-06-11
13896436,2019-06-19
13896436,2019-06-24
13896436,2019-06-29
13896436,2019-07-07
13896436,2019-07-15
13896436,2019-07-22
13896436,2019-07-26
13896436,2019-08-07
13896436,2019-08-11
13896436,2019-08-16
13896436,2019-08-18
13896436,2019-08-20
13896436,2019-08-27
13896436,2019-09-05
13896436,2019-09-09
13896436,2019-09-21
13896436,2019-09-23
13896436,2019-09-25
13896436,2019-09-27
13896436,2019-10-03
13896436,2019-10-06
13896436,2019-10-09
13896436,2019-10-18
13896436,2019-10-20
13896436,2019-10-28
13896436,2019-11-04
13896436,2019-11-10
13896436,2019-11-13
13896436,2019-11-16
13896436,2019-11-18
13896436,2019-11-24
13896436,2019-12-05
13896436,2019-12-25
13896436,2020-01-01
13896436,2020-01-06
13896436,2020-02-06
13896436,2020-02-16
13896436,2020-03-08
13896436,2020-03-15
13896436,2020-06-07
13896436,2020-06-26
13896436,2020-09-29
13896436,2020-10-17
13896436,2020-10-27
13896436,2020-11-12
13896436,2020-11-22
13896436,2020-11-29
13896436,2020-12-09
13896436,2020-12-20
13896436,2021-01-02
13896436,2021-01-24
13896436,2021-02-14
13896436,2021-03-07
13896436,2021-05-09
13896436,2021-05-21
13896436,2021-05-28
13896436,2021-07-05
13896436,2021-07-13
13896436,2021-07-21
13896436,2021-11-16
13896436,2021-12-14
13932735,2016-09-08
13932735,2016-09-19
13932735,2016-09-23
13932735,2016-10-21
13932735,2017-06-23
13932735,2017-07-02
13932735,2017-07-28
13932735,2017-08-15
13932735,2017-08-22
13932735,2017-09-03
13932735,2017-09-08
13932735,2017-09-15
13932735,2017-09-23
13932735,2018-06-11
13932735,2018-06-21
13932735,2018-07-07
13932735,2018-07-13
13932735,2018-07-20
13932735,2018-09-02
13932735,2018-09-20
13932735,2018-09-29
13932735,2019-01-03
13932735,2019-06-27
13932735,2019-08-06
13932735,2019-08-10
13932735,2019-08-17
13932735,2019-08-20
13932735,2019-09-05
13932735,2019-09-16
13932735,2020-01-05
13932735,2020-08-13
13932735,2021-07-18
13932735,2021-08-09
13932735,2021-08-24
13932735,2021-09-15
13932735,2021-09-22
13934348,2016-08-15
13934348,2016-08-19
13934348,2016-08-27
13934348,2016-08-31
13934348,2016-09-12
13934348,2016-10-06
13934348,2016-10-27
13934348,2017-07-22
13934348,2017-07-30
13934348,2017-07-30
13934348,2017-08-04
13934348,2018-08-14
13934348,2018-08-22
13934348,2019-04-23
13934348,2019-07-30
13934348,2019-08-25
13935245,2017-04-13
13935245,2017-09-29
13935245,2017-10-07
13935245,2017-12-31
13935245,2018-01-04
13935245,2018-04-14
13935245,2018-05-14
13935245,2018-06-17
13935245,2018-07-27
13935245,2018-08-03
13935245,2018-08-18
13935245,2019-04-08
13935245,2019-06-30
13935245,2019-08-31
13935245,2019-10-17
13935245,2020-07-23
13935245,2021-01-17
13935245,2021-05-16
13935245,2021-09-23
13937743,2016-09-17
13937743,2016-09-20
13937743,2017-06-05
13937743,2017-06-27
13937743,2017-07-08
13937743,2017-07-16
13937743,2017-07-24
13937743,2017-08-21
13937743,2017-09-04
13937743,2017-09-08
13937743,2017-09-23
13937743,2017-09-27
13937743,2017-10-05
13937743,2017-10-14
13937743,2017-11-08
13937743,2018-05-26
13937743,2018-06-29
13937743,2018-06-30
13937743,2019-06-12
13937743,2019-06-25
13937743,2019-07-07
13937743,2019-07-25
13937743,2019-09-20
13937743,2019-10-25
13937743,2019-11-08
13955798,2016-07-29
13955798,2016-08-03
13955798,2016-08-26
13955798,2016-09-04
13955798,2016-09-06
13955798,2016-09-10
13955798,2016-09-18
13955798,2016-09-22
13955798,2016-09-25
13955798,2016-10-04
13955798,2016-10-14
13955798,2016-10-25
13955798,2016-11-04
13955798,2016-11-16
13955798,2017-03-25
13955798,2017-04-02
13955798,2017-04-05
13955798,2017-04-18
13955798,2017-04-22
13955798,2017-05-04
13955798,2017-05-09
13955798,2017-05-24
13955798,2017-05-26
13955798,2017-05-30
13955798,2017-06-03
13955798,2017-06-10
13955798,2017-06-13
13955798,2017-06-24
13955798,2017-06-26
13955798,2017-07-10
13955798,2017-07-13
13955798,2017-07-19
13955798,2017-07-22
13955798,2017-07-27
13955798,2017-07-30
13955798,2017-08-01
13955798,2017-08-07
13955798,2017-08-10
13955798,2017-08-16
13955798,2017-08-18
13955798,2017-09-07
13955798,2017-09-11
13955798,2017-09-17
13955798,2017-09-27
13955798,2017-09-30
13955798,2017-10-02
13955798,2017-10-07
13955798,2017-10-09
13955798,2017-10-13
13955798,2017-10-24
13955798,2017-11-02
13955798,2017-11-22
13955798,2017-11-26
13955798,2017-12-14
13955798,2018-01-28
13955798,2018-02-26
13955798,2018-03-16
13955798,2018-03-23
13955798,2018-03-30
13955798,2018-04-05
13955798,2018-04-09
13955798,2018-04-16
13955798,2018-04-21
13955798,2018-04-28
13955798,2018-05-08
13955798,2018-05-12
13955798,2018-05-14
13955798,2018-05-22
13955798,2018-05-25
13955798,2018-05-30
13955798,2018-06-13
13955798,2018-06-19
13955798,2018-06-30
13955798,2018-07-03
13955798,2018-08-03
13955798,2018-08-11
13955798,2018-08-29
13955798,2018-09-14
13955798,2018-09-18
13955798,2018-09-22
13955798,2018-10-02
13955798,2018-10-05
13955798,2018-10-08
13955798,2018-10-18
13955798,2018-11-18
13955798,2018-11-26
13955798,2019-01-05
13955798,2019-02-01
13955798,2019-02-09
13955798,2019-02-21
13955798,2019-03-09
13955798,2019-04-11
13955798,2019-04-24
13955798,2019-05-01
13955798,2019-05-21
13955798,2019-05-29
13955798,2019-06-04
13955798,2019-06-07
13955798,2019-06-23
13955798,2019-07-25
13955798,2019-08-18
13955798,2019-08-23
13955798,2019-08-29
13955798,2019-09-09
13955798,2019-09-24
13955798,2019-10-01
13955798,2019-10-05
13955798,2019-10-10
13955798,2019-10-13
13955798,2019-11-09
13982727,2017-04-15
13982727,2017-07-23
13982727,2017-08-05
13982727,2017-08-13
13982727,2017-08-20
13982727,2017-10-02
13982727,2017-10-21
13982727,2017-11-03
13982727,2018-01-02
13982727,2019-04-17
13982727,2019-04-23
13982727,2019-06-08
13982727,2019-06-27
13982727,2019-07-21
13982727,2019-08-04
13982727,2019-08-18
13982727,2019-08-28
13982727,2019-09-13
13982727,2019-09-24
13982727,2019-10-01
13982727,2019-10-07
13982727,2019-10-14
13982727,2019-10-19
13982727,2019-10-26
13982727,2019-10-30
13982727,2019-11-06
13982727,2019-12-02
13982727,2019-12-09
13982727,2019-12-28
13982727,2020-02-14
13982727,2020-07-30
13982727,2020-08-06
13982727,2020-08-22
13982727,2020-09-25
13982727,2020-10-16
13982727,2020-11-29
13982727,2021-01-03
13982727,2021-02-08
13982727,2021-05-28
13982727,2021-06-06
13982727,2021-06-17
13982727,2021-07-17
